score,review,date
3.7,ストーリー云々よりもただただ人が殺されるところを見て行く映画、ホラーではない、グロゴア映画,2022/11/12
0.0,「スプラッター」というジャンルの映画は、正直全く得意ではないが、どんなものなのか確認すべく、見始めた。「見なきゃよかった」とまでは思ってはいないけれど、何を観客に訴えたくてこのような映画を作っているのか、どんなメッセージがあるのかよくわからなかった。以前見た「ミッドサマー」は死をもって生命の尊さを表現している感じがあったけれど、これは殺人が快楽という感じ。私は理解できなかった一方で、好き好んでこの分野の映画を見る人が一定数いるという事実に驚いている。〇恐怖の根源人にとっての恐怖とは何か。おばけ、暴力、テロリスト、お金とかいろいろあるけれど、この映画で一番感じた怖さは「コミュニケーションが成立しない」っていうことの怖さ。とりあえず、ピエロが一言も発さないのが怖い。目的が見えないので、ただ逃げるしかできない。世の中でコミュニケーションが成立しない人を怒りで遠ざける人がいるのも、この映画を見ればまあ理解できる。〇蛇足冒頭の、顔面が崩壊したマスクは、作り物感がすごくて少し笑ってしまった。そしてなぜピエロが唐突に三輪車に乗るのか。あの表現は謎。そしてハンマー、糸のこぎり、メスとか、あんだけいろんな道具を持って人を傷つけているくせに、銃はOKなんだ、となんだか合点がいかないところもあった。,2022/11/12
0.0,股から切り裂くのがいちばんインパクトあった…やっぱ言葉を発さないからこそ、ピエロって怖いよね,2022/11/12
3.0,ピエロって何でこんなに気持ち悪いんじゃろ😭歯が汚い。2がエグイと知って、取り敢えず1を観た。トイレの💩アートやめて〜。ショッピングモールで、たまに悲惨な汚トイレに遭遇する事あるんじゃけど、あれはピエロの仕業か？アートなの？殺し方もグロイ。逆さ吊りからのお股ギコギコ。どうせ死ぬなら、銃で直ぐに殺してくれ〜ってなる。人形を抱いた女性も、無駄に怖いよ。これは、作り物、作り物と自分に言い聞かせながら観たよ🥲でも、反撃出来そうではあったよね？？あのアパートも出口が何処なんだよ😭#野ションの方がマシなレベルの汚トイレ(´ཀ`),2022/11/12
1.5,みんなフィクションとしてゲラゲラ観てるのかもしれないけど言ってしまえば歴史上こういう死に方した人もこういう殺し方したシリアルキラーも実際いるわけでそう思うとノンフィクションとも言えるからこええよと考える自分がこええわ,2022/11/12
2.8,狂ったピエロがひたすら残忍に殺しまくる！以上！ストーリーはあって無いようなもので、清々しいほどまでにグロに全振りした映画。ある程度のグロには慣れてると思っていたけど、股裂きギコギコ真っ二つシーンはさすがにしんどかった。とにかくピエロが人間性皆無。徹頭徹尾道化に徹して終始無言、悲鳴すらあげず全く感情が読めないのが良かった。そんなヘラヘラ笑顔が急に真顔になって銃を撃ちまくるシーンは妙にゾクッとしたな…。,2022/11/12
3.6,この類の作品の中では結構怖い作品だった。ゴア描写は見せ方もあってかなり過激。グロい作品苦手な人は注意。洋画的怖さと邦画的怖さが合わさった感じがあり、バランスの良いホラーと感じた。有音無音を使い分けていたのが良い。個人的には、ふと後ろを振り向くとアート・ザ・クラウンが佇んでいるシーンが好き。あのシーンは無音なのだが、だからこそ臨場感が出ていて自分もその場にいるような感覚に。本来臨場感を出す為に効果音やBGMを流すのだが、”時”や”呼吸”が止まるような瞬間は、無音の方が効果的だなと感じた。似たようなものだと『ミッションインポッシブル』のワイヤーに吊るされているシーン。無音によって緊張感がより伝わってくる演出だった。そして、アート・ザ・クラウン自身が声を一切発しない。ただ、表情や仕草がまさにピエロでとにかくおちゃらけている。そしてその不気味さは、化粧や衣装からだけでなく、人間的骨格からも感じさせた。佇まい、その全体感が怖い。また、主人公と思われていた人が無惨に殺されるのも良い。それにより、いつ誰が殺されてもおかしくない状況になり、緊張感が高まっていた。アート・ザ・クラウンがどういう存在なのか最後まで不明なのがまた興味をそそる。一見殺しを楽しむサイコ野郎なのだが、だとしたら銃に違和感を感じる。中盤までは悪魔的な見え方だったのが、現代的な武器を使う事で人間的な側面が見え始める。そして、最終的に頭を打ち抜き自殺。だが死体解剖室にて復活。ということは人間ではないだろう。この、一体何者なのかがわからない感じが不安や恐怖を煽る。頭のおかしい母親を登場させているのも味付けになっている。そんな人さえ恐怖を感じさせるアート・ザ・クラウン。強烈に印象に残る作品だった。,2022/11/12
3.5,このピエロ完全狂ってますね〜笑ストーリー性はあってないような感じだね！笑明るいのが余計怖さを引き立たせてる！子供の頃に見たら、絶対にピエロ恐怖症になってたわ笑笑,2022/11/12
3.2,清々しいほどにスプラッター。ここまで気持ち悪さに全振りしてるところがよい。ピエロの怖さが群をぬいてる。,2022/11/12
1.3,グロい！！！！！！！！めちゃこわい！もう二度とみたくない！,2022/11/12
2.7,他の人のレビューをチラッと見てどんだけグロいのかと期待しすぎて見てしまったため大した事なさすぎてガッカリなスコアです。多少はグロいんだけどリアリティに欠けてるのが残念！←実際に見た事ないのでリアリティもクソもないけどw,2022/11/12
4.0,悪趣味なのに恐くて面白かった。ピエロが出るホラー映画はいくつか観てきたけど、今のところ一番狂っていて恐くて不気味。#さい子2022,2022/11/12
2.0,健闘してるとは思うけど、特殊効果を見せるための映画って感じで映画として面白くはない。,2022/11/11
3.0,殺人ピエロによる殺人ショー。笑グロい描写多いね。犯人は不死身？シリーズ化されてそうと思ったら2あるみたいね。ただ単に殺人ショーが観たい人はありな作品。#テリファー,2022/11/11
3.3,殺し方ってこんなにもあるんだね。続編はどんだけグロいんだろう。,2022/11/11
