score,review,date
4.8,ロバート・ゼメキス監督の超傑作「バック・トゥ・ザ・フューチャー」とは、真逆な世界観で創られた今作品ですが、「バック・トゥ・ザ・フューチャー」と同じ程度の完成度を誇り、今でも多くの人々に愛され続けている不朽の名作を遂に鑑賞！名言、人生の教訓となるような言葉、鑑賞者のの心に訴えかけてくるような行動を数々の場面で目の当たりにすることができますが、どれか1つ映画内で使われた言葉の中で、特に印象に残ったものを選ぶならば、やはり、「人生はチョコレートの箱のようなもの。食べてみるまでは中身は分からない」でしょう。いじめっ子に石を投げつけられても、スクールバスで席を譲られなくても、フォレストはくじけず、走り続けた結果、アメフトの試合に乱入し、このことがきっかけにフォレストの人生は大きく動き始めます。ベトナム戦争での出来事、純真な心で愛し続けるフォレストを前に何度も彼の前から姿を消してしまうジェニーなど様々な理不尽とも言えるべき出来事に翻弄されながらも走り続けるフォレストの勇気には胸を打たれました。生きる上で、優しさ・友情を持つことがいかに大切であるかを感じ取ることができたのも、トム・ハンクスさんの演技があってからこそだったのだと思っています。受験、就職、結婚など人生の転換期となる場面は何度も訪れ、そのたびに、失敗や挫折、不幸が待っているかもしれないですが、それでもまずは、1歩を踏み出さなければ、何も始まらない。。何かを恐れているばかりでいるよりも、勇気を携えて前に進み、人生の歯車を回転させることが重要だということをこの映画から受け取った教訓にしたいと思いますくじけそうになった時、つまずきそうになった時に、「フォレスト・ガンプ」を観て、主人公のフォレストの生き様から勇気をもらうことは、観る処方箋のような感じなのかも...,2022/11/03
4.0,人生は運命で定められてるのか、または、流されてたどり着くものなのか、ってところが印象的だった。ダン中尉の人間ぽさが好きだった2022年56本目,2022/11/03
3.7,再鑑賞。あれこれ考えすぎない一途な生き方が一番良いのかも。,2022/11/03
2.5,フォレスト･ガンプ、トランプ支持してそう今作の見過ごせない問題点は、現代アメリカの混沌やマイノリティの闘争を、｢障害者の無知｣を口実として、マジョリティの歴史の方へ美化しようとしていることだ。障害者をただの頭の悪い人としか見ない点も問題だし、それによって不可視化される様々な要素がどう考えてもアメリカ史を語る上で重要な点にも関心を向けざるを得ない。ベトナム反戦運動のシーンはそれを象徴するだろう。ガンプのスピーチの場面では警察の妨害でマイクの電源が落とされる訳だが、それによって｢敢えて｣彼の発言を映画の観客にも聞こえないようにしたのは、それが反戦運動という大きな物語の文脈の中で、明らかに逸脱する発言だったからではないだろうか。なおこの反戦運動もまた、劇中では彼女との再開の単なる演出へと成り下がるし、ブラックパンサーは彼女に暴力を振るう｢敵｣として描かれる。リベラルな彼女の生活は次第に退廃し、素直で保守的なガンプは(黒人の仕事を奪いながら)アメリカン･ドリームを手にしていく。この対比の中に政治的なメッセージを読み取らないことは出来ないだろう。そんな彼ならきっと｢アメリカを再び偉大にする｣大統領候補を歓迎するに違いない。,2022/11/03
3.9,はじめて映画館で観れた。あんなに素敵なオープニングは他に見たことがない。人は運命に従って生きるのか、それとも羽のようにただフワフワと漂うのか、きっとその両方である！ほんとは皆んなガンプみたいに純朴な心で生きていきたいけど、ジェニーみたいに時代に翻弄されながら生きてしまうんだろうな。僕は利口ではないけれど、愛が何かは知ってるよ。,2022/11/03
4.4,めちゃくちゃいい映画って思うけど何がよかったって聞かれたら私は分からない不思議な映画でも静かに映画内に流れる時間に寄せてくだけでなんか良かったって思えるいい意味で欲がなくて素直だったからこんな人生をおくれた？,2022/11/03
4.3,王道にめちゃくちゃ良い映画だった名言もたくさん人にはそれぞれ嫌いな言葉があるそれを言っちゃだめできれば過去を捨ててから前に進もう愛を大切にしよう自分は自分のペースでいいp.s.アメリカの歴史も追える特にベトナム戦争とヒッピー時代つまり対照的な人生に翻弄された2人が結局回り回って同じ場所に帰ってきた最終的にはそういう「何か」に落ち着く人生がいいなこの映画はその何かに落ち着くまで、「流されて生きる」ことを肯定してくれるそのままでいい,2022/11/03
0.0,靴、良き隣人、チョコレート登場人物全員良い人ヒロインも典型的な時代に流される人で逆に好感（ヒッピー、ブラックパンサー）サンフランシスコのフィッシャーマンズワーフでババガンプのお店を見たが、この映画が元ネタ,2022/11/03
5.0,最高。子供ができたらフォレスト・ガンプって名前にしたい。うそ、それは背負わせすぎ。,2022/11/03
4.0,シンプルに生きてるフォレストに最後は心動かされた。目の前の人、目の前の事に、ただただまっすぐ向き合う。理由なんていらない、ただ、心の赴くままに、ひたむきに走り続ける。迷う事なく、自分が納得するまで、気が済むまで、走り続ける、そうやって、生きていく強さ。面白さ。一期一会。,2022/11/03
